2.9546,1061.25,0.00298119,0,796800
2.95458,1061.25,0.00683022,0,796795
2.95453,1061.24,0.0117912,0,796785
2.95449,1061.24,0.0116348,0,796774
2.95445,1061.24,0.00885391,0,796765
2.95443,1061.24,0.0053978,0,796759
2.95441,1061.24,0.00274467,0,796756
2.95441,1061.24,0.000392914,0,796755
2.95441,1061.24,-0.000448227,0,796755
2.95441,1061.24,-0.000341415,0,796755
2.95054,1059.37,-0.00605965,0,795902
2.95049,1059.36,0.00154305,0,795893
2.95042,1059.36,0.010807,0,795877
2.95036,1059.36,0.0104733,0,795864
2.95031,1059.35,0.00644684,0,795854
2.95028,1059.35,0.00172997,0,795847
2.95026,1059.34,-0.00195885,0,795841
2.95024,1059.34,-0.00508881,0,795838
2.95024,1059.33,-0.0062809,0,795837
2.95025,1059.33,-0.00554276,0,795839
2.92997,1048.05,-0.484186,0,789614
2.92985,1048.02,-0.439751,0,789581
2.92968,1047.98,-0.381769,0,789539
2.92956,1047.95,-0.341454,0,789509
2.92946,1047.92,-0.310034,0,789484
2.92937,1047.89,-0.278921,0,789461
2.92931,1047.86,-0.245728,0,789442
2.92925,1047.83,-0.210161,0,789426
2.92923,1047.8,-0.171076,0,789419
2.92924,1047.79,-0.129328,0,789422
2.93666,1051.55,-1.19753,0,791618
2.93645,1051.5,-1.11241,0,791560
2.93618,1051.44,-0.988743,0,791489
2.93599,1051.38,-0.887587,0,791444
2.93585,1051.33,-0.798059,0,791408
2.93574,1051.29,-0.70895,0,791375
2.93564,1051.24,-0.616405,0,791345
2.93556,1051.19,-0.521532,0,791322
2.93554,1051.16,-0.423759,0,791313
2.93558,1051.15,-0.322701,0,791327
2.94648,1056.88,-1.91914,0,794490
2.94617,1056.8,-1.79782,0,794404
2.94576,1056.69,-1.61049,0,794293
2.9455,1056.6,-1.45099,0,794225
2.94531,1056.53,-1.30584,0,794173
2.94514,1056.45,-1.16028,0,794126
2.945,1056.38,-1.01042,0,794083
2.94489,1056.31,-0.858612,0,794049
2.94487,1056.27,-0.703287,0,794042
2.94495,1056.27,-0.543842,0,794070
2.95712,1062.96,-2.63086,0,797616
2.95673,1062.85,-2.47997,0,797500
2.95617,1062.69,-2.22967,0,797345
2.9558,1062.57,-2.01055,0,797248
2.95554,1062.47,-1.80967,0,797178
2.95532,1062.36,-1.60878,0,797115
2.95514,1062.26,-1.40469,0,797057
2.95501,1062.17,-1.2014,0,797015
2.955,1062.12,-0.994307,0,797016
2.95514,1062.13,-0.78125,0,797057
2.96837,1069.96,-3.29805,0,800862
2.96785,1069.82,-3.11487,0,800713
2.96711,1069.6,-2.8064,0,800506
2.9666,1069.44,-2.53795,0,800375
2.96625,1069.3,-2.29307,0,800283
2.96597,1069.17,-2.04702,0,800204
2.96574,1069.03,-1.79798,0,800132
2.96558,1068.93,-1.55111,0,800084
